r_i_docking_score,ZINC_ID,SMILES
-12.778229,ZINC001466014668,COC(=O)[C@@H](CNC(=O)Nc1cc(C)n(-c2cccc(Cl)c2)n1)Cc1cccc(F)c1
-13.082294,ZINC000752245895,COc1ccc(-n2c(C)cc(C(=O)NCC[C@H]3CCO[C@@H](C)C3)c2C)cc1
-7.477995,ZINC001605882838,Cc1ccc(S(=O)(=O)N2CC[C@H](CN)C2)c(-c2nn[nH]n2)c1
-12.598675,ZINC000806898684,C[C@@](O)(CNC(=O)C(=O)Nc1ccc(F)c(N2C(=O)CCC2=O)c1)c1ccccc1
-11.427383,ZINC000424850263,COc1ccn2c(c1)ncc2C(=O)N1CC2(CCC2)[C@H]1c1ccccc1
-12.62883,ZINC001206847773,CCn1cc(CN2CC[C@@H](Oc3ccc(C)cn3)C2)c(-c2ccccc2)n1
-10.763908,ZINC000524736332,COc1ccc(C[C@@H](C)NC(=O)NC[C@@H](c2ccc(F)cc2)N(C)C)cc1OC
-11.858675,ZINC001564385162,CC(C)(C)OC(=O)N1CC[C@@](O)(CNC(=O)NCC(C)(C)C2CCCCC2)C1
-12.748533,ZINC000465183181,CCCNC(=O)Nc1ccc(CC(=O)NCc2nc3ccc(C)cc3[nH]2)cc1
-7.87541,ZINC001680143233,CO[C@@H]1CS(=O)(=O)[C@H]2CN(C(=O)NCc3ccc(C)cc3OCCCC(C)C)C[C@H]21
-14.103607,ZINC000527343320,Cc1cccc(NC(=O)C(=O)Nc2ccc3c(ccn3CCN3CCOCC3)c2)c1
-13.101292,ZINC001684496055,CCC(CC)(CNC(=O)NCCc1ccc(C)cc1)c1ccc(F)cc1
-11.951363,ZINC000912057941,C[C@H](NC(=O)c1cccc(C#CCO)c1)[C@@H]1C[C@H](C(=O)OC(C)(C)C)C1(C)C
-13.327661,ZINC001312870934,CS(=O)(=O)c1ccccc1CNC(=O)N1CCC[C@H](CNc2ccc(Cl)cc2)C1
-10.503441,ZINC000462925957,Cc1nc(C#N)c(N2CCC(C(=O)N3CCC[C@](CO)(Cc4ccccc4)C3)CC2)o1
-10.579135,ZINC001072528747,Cc1ocnc1C(=O)N1CC2(C1)CCN(C[C@H]1CC[C@H](C)O1)C2
-13.845279,ZINC001627988905,O=C(Nc1ccc2occc(=O)c2c1)[C@H]1CCOc2c(F)cccc21
-11.237535,ZINC000904496074,CCCC(=O)N1CSC[C@H]1c1nc(-c2cccc(Cn3cnc4ccccc43)c2)no1
-10.270353,ZINC000511879393,O=C([C@@H](CO)c1ccc(Cl)cc1)N1CCCC[C@H]1c1cc2ccccc2[nH]1
-13.3716,ZINC000414667324,CC(C)C[C@H](NC(=O)C(=O)Nc1ccc(OCCN)cc1)c1ccccc1
-9.302568,ZINC000921293605,C=CCN(CC(=O)OCC)C(=O)c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc21
-14.349659,ZINC000624215064,c1n[nH]cc1CNCc1cccc(COc2ccccc2)c1
-9.695935,ZINC000521259293,Cc1ccc([C@@H]2CCCN2C(=O)C(=O)Nc2cc(Cl)ccc2C(=O)N2CCCC2)cc1C
-9.883406,ZINC001502791487,CC[C@@H](C)CNC1(C)CCN(C(=O)c2cn(C)nc2OC)CC1
-11.201332,ZINC000452183757,CCc1ccc([C@H](C)C(=O)N2C[C@@H](c3ccc(O)cc3)[C@H](C(=O)OC)C2)cc1
-10.478177,ZINC000819333940,COc1ccc(OC)c([C@@H](O)CN[C@H]2CCCc3c(F)cc(F)cc32)c1
-11.322758,ZINC000270002420,O=C(N[C@@H]1[C@@H]2CCO[C@H]2C12CCC2)c1cc(O)c2ccccc2n1
-14.939282999999998,ZINC001093953116,Cc1n[nH]cc1C(=O)N1C[C@@H](CNC[C@H]2CCc3ccccc3C2)[C@H](C)C1
-13.975226,ZINC001621540066,CC(C)(C)OC(=O)N1CC2(C1)C[C@@H](NCc1ccc(C(C)(C)C#N)cc1)c1nccn12
-11.385506,ZINC000482788638,CC[C@@H](C)n1ncc(NC(=O)c2nn(-c3ccccc3)c3c2CCC3)c1C
-13.29177,ZINC000566061174,CC(C)n1ncc2c1C[C@@H](NC(=O)CCc1ccc(-c3ccccc3)o1)CC2
-14.687709,ZINC000596186075,CC(C)(C)c1cc(N[C@H]2CCCN(c3ccc(C#N)cc3)C2=O)ncn1
-12.009555,ZINC000539076938,Cc1ccc(Br)cc1NC(=O)CCNC1CCN(CCc2ccccc2)CC1
-14.227075,ZINC000540388554,C[C@H](NCCn1nc2ccccn2c1=O)c1ccc(NC(=O)c2ccncc2)cc1
-14.828649,ZINC000844904531,NC(=O)[C@H]1CCCN(c2ccc(CNC(=O)NC3(C4CCC4)CC3)cc2)C1
-8.495560000000001,ZINC001671120743,CN1CCO[C@H]([C@H](NC(=O)N[C@@H](CC2CCC2)c2ccccc2)c2ccc(Cl)cc2)C1
-11.110562,ZINC000467867157,C[C@@H]1C[C@@H](c2ccccc2)CCN1C(=O)c1nccc2ccccc21
-12.609053,ZINC000357007301,O=C(NCc1ccn(Cc2ccccc2)n1)c1cc([N+](=O)[O-])n[nH]1
-13.558578,ZINC001715357105,C#Cc1ccc(C(=O)N(C)[C@@H](C)CN[C@@H]2CCc3ccccc32)cc1
-9.86098,ZINC000728404452,O=C(Nc1ccc(-n2cnc3ccccc32)nc1)C(=O)N1CCC[C@H]1c1ccc2c(c1)OCO2
-7.729972,ZINC001593273925,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3nn[nH]n3)c(F)c2)CCOC1
-12.753751,ZINC000019143285,COc1ccc2cc(CN(C)C(=O)COC(=O)c3nccnc3N)ccc2c1
-12.388554,ZINC001478645550,O=C(NC[C@H]1Cc2ccccc2O1)NC1(c2ncc(Br)cn2)CCC1
-9.809234,ZINC001329592458,COCC#CCN(C)[C@@H](C)CNC(=O)c1cccn2c(O)nnc12
-14.730726,ZINC001651796004,CC(C)(C)OC(=O)N1CC([C@@H](F)C(=O)NCc2nccc3c2CCCC3)C1
-12.669139,ZINC000727857605,CCOC(=O)c1oc2ccccc2c1CNC(=O)c1c[nH]cc1-c1ccc(Cl)s1
-15.274555,ZINC000896539834,C[C@@H](NC(=O)NC1CCC=CCC1)c1cnn(CC2CCC2)c1
-13.273243,ZINC000341120052,CN(CCNC(=O)N[C@@H]1C[C@H]1C1CCCCC1)C1CC1
-12.451316,ZINC000506069215,O=C(NCc1ccc(N2CCOCC2)nc1)[C@@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1
-11.714859,ZINC000582804247,O=C(N[C@H]1CCc2c[nH]nc2C1)C(=O)N1CCC(Oc2ccc([N+](=O)[O-])cc2)CC1
-13.241278,ZINC000106141714,CC(C)(C)c1ccc2cc(C(=O)N3CCC[C@H](c4nc5ccccc5o4)C3)[nH]c2c1
-14.9762,ZINC000783128413,CC(=O)NCCc1ccc(C(=O)[C@@H](C)OC(=O)c2ccc(N3CCNC3=O)c(C)c2)cc1
-10.796342,ZINC000597472346,COC(=O)C(C)(C)[C@@H]1CCCN(C(=O)c2ccc(Nc3cccnc3)cc2)C1
-5.859744999999999,ZINC001705869699,C=CCN(CC=C)c1nnc([C@H](C)Oc2ccc(F)cc2)n1C[C@@H]1CC12CCOCC2
-11.598057,ZINC001304429757,Cc1ccc(OCCN(C)c2nnc(-c3ccc[nH]3)n2C[C@](C)(O)C2CCCCC2)cc1
-14.932973,ZINC001228141914,C[C@H]1CN(c2ccccc2F)CCN1C(=O)NCCOc1cccc(C(C)(C)C)c1
-12.521546,ZINC000550587660,COc1ccc2cc(CNC(=O)C(=O)N3C[C@H](C)O[C@@H](c4ccc(F)cc4)C3)ccc2c1
-10.234365,ZINC000901870206,C[C@H](NCC1CC1)[C@H](Cc1ccccc1)C(=O)O
-13.752363,ZINC000171850803,O=C(CC[C@H]1CCCCO1)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1
-9.069872,ZINC000533549955,C[C@H](N[C@@H]1CCCC[C@H](N2C(=O)c3ccccc3C2=O)C1)c1cccc(N2CCCC2=O)c1
-12.214952,ZINC001227409577,CN1Cc2ccccc2[C@@H](NC(=O)N[C@@H](Cc2ccccc2)c2cccs2)C1=O
-11.362991,ZINC001178376360,Cc1cc(-c2ccc(CC(=O)N(CCC#N)Cc3cccnc3)cc2)ccn1
-10.225168,ZINC001183478953,CC1(C)C[C@]1(C(=O)N1CC(c2ccc(Cl)cc2)C1)c1ccccc1
-11.46658,ZINC001125487938,Cc1ccncc1CC(=O)Nc1scnc1-c1ccccc1
-12.330413,ZINC001679283966,C[C@H]1COC[C@H]1NC(=O)Nc1cccc(Sc2ccccc2)c1
-11.97883,ZINC001039159840,NC(=O)c1ccc(C(=O)N2CCC([C@H]3CCN(CC4CC4)C3)CC2)[nH]1
-12.679322,ZINC001252402585,CCOC(=O)[C@@H](CNC[C@@H](O)COc1cccc2ccccc21)c1ccccc1
-14.049185,ZINC001127692629,COc1ccc(C[C@@H](C)CNC(=O)COc2ccc3c(c2)CCC3)cc1
-13.840395,ZINC000589664526,Cc1cc(C)n(-c2ccc(CNC(=O)NCc3ccc4c(c3)OCCCO4)cn2)n1
-13.642569,ZINC000484632768,COc1ccc([C@H](C)N(C)C[C@@H](O)COc2ccc(Br)cc2)cc1
-9.947162,ZINC001486199748,O=C(Cn1ncnn1)N[C@H]1CC[C@@H](CNCCCC2CCC2)C1
-13.289765,ZINC000758677621,Cc1ccc(COC(=O)c2ccc(CC#N)cc2)nc1
-12.654419,ZINC000812049537,CC(C)(C)OC(=O)NC/C=C/CNC(=O)N[C@@H]1CSc2ccccc21
-14.279984,ZINC000285306246,CC(C)n1nccc1[C@H]1OCC[C@@H]1NC(=O)NC[C@@H]1CCN(c2ccccc2)C1
-12.759554,ZINC001331622683,C[C@H]1CCN(C(=O)C(=O)NCc2cccc(O)c2)[C@H]1c1ccccc1
-14.165072,ZINC000531023275,CC(C)[C@@H]1CCN(C(=O)NCc2ncc(-c3ccccc3)o2)C1
-13.203615,ZINC001030124532,O=C(C[C@H]1CCCO1)NC1CN(Cc2nncn2-c2ccccc2)C1
-12.237783,ZINC001624468978,O=C(NCCc1ccccc1N1CCOCC1)c1cn(C[C@@H]2CNC(=O)O2)nn1
-11.71639,ZINC000550120490,Cc1cc(CNC(=O)C(=O)NCc2ccc(CN(C)C)cc2)ccc1-c1ccccc1
-12.183029,ZINC000771849343,O=C1c2ccccc2S(=O)(=O)C/C1=C/c1ccc(SCc2ccccc2)cc1
-12.1547,ZINC000683800107,CN(C)c1nc(CNC(=O)Nc2ccc(Oc3cccc(F)c3F)nc2)cs1
-14.909884,ZINC000180047428,C=CCC[C@H](NCc1nc(-c2ccc(F)cc2)no1)c1ccccc1
-13.014773,ZINC000552610020,CN(Cc1ccc(OCC(F)(F)F)cc1)C(=O)c1ccn(Cc2ccccc2)c1
-10.380868,ZINC000296655028,Cc1cc(NC(=O)CN(C)C[C@@H]2CCCCC2(F)F)no1
-8.809652999999999,ZINC001186606789,CSCC[C@H](NC=O)C(=O)N[C@H](C(=O)N1CCN(c2noc3ccccc32)CC1)C(C)C
-9.497719,ZINC000927867168,Cn1nnc2c1C[C@H](NC(=O)N1CCC[C@@H]1C(=O)NC(C)(C)C)CC2
-13.097861,ZINC001525997990,CC(=O)N1CC[C@H](NC(=O)Cc2ccccc2C(=O)OC(C)(C)C)c2ccccc21
-8.751644,ZINC000337561221,CSc1nc(C2CC2)cc(C(=O)N2CC[C@@H](C)C2)c1C#N
-11.630243,ZINC000481823764,CCN(Cc1ccc2ccccc2c1)C(=O)N[C@H](C)c1ccc(OC)cc1
-12.370154,ZINC001252663574,CC(C)(C)OC(=O)N[C@@H]1CCCN(C(=O)N[C@H]2CC(C)(C)Oc3ccc(F)cc32)C1
-9.224846,ZINC001571695292,C[C@H](C(=O)NCC1=CCN(Cc2cnns2)CC1)c1cccs1
-11.023845,ZINC000416698761,CO[C@H](CNC(=O)N[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21)CC(C)C
-12.53531,ZINC000757731345,COc1cc(C)ccc1CNC(=O)C=C1CCC(C)CC1
-15.595965,ZINC001683632869,Cc1ccc([C@H](CNC(=O)NC[C@H](CO)Cc2ccc(C(F)(F)F)cc2)N2CCCC2)o1
-13.675674,ZINC001529390922,C/C(=C/C(=O)NCc1nc2cccc(Cl)c2n1C)c1cccs1
-12.187227,ZINC000930569821,COC(=O)[C@H]1C[C@@H]2C[C@H](NC(=O)Nc3cnn(C)c3C(F)F)[C@@H]2C1
-13.584910999999998,ZINC001563944883,O=C(NCc1ccc2c(c1)OC(F)(F)O2)NC[C@@H]1CCN(CCc2ccccc2)C1
-9.367383,ZINC000843225228,Cc1nn(C)c(Cl)c1Cc1noc([C@@H](C)[C@@H](N)c2ccccc2)n1
-13.297103,ZINC001470014771,C[C@H]1C[C@H](CCNC(=O)NC[C@H]2C[C@H](O)C2)CC(C)(C)C1
-13.765242,ZINC000489276364,COCCOCCNC(=O)NC[C@@H]1SCCc2ccccc21
-9.566212,ZINC001093412819,C#CCNC1CCC2(CC1)CN(C(=O)C(C)(C)C(C)(F)F)CCO2
-12.909002,ZINC000133609801,Cc1nc2cc(NC(=O)C(=O)NC[C@@]3(O)CCc4ccccc43)ccc2n1C
-11.363651,ZINC001250774984,c1cnc(-c2ccc(-c3nc4cc(N5CCOCC5)ccc4[nH]3)cc2)cn1
-13.082434,ZINC001233998605,CC(C)(C)OC(=O)N1CC[C@@H](OCCOc2cccc(N3CCOCC3)c2)C1
-14.237338,ZINC001469684166,O=C(NCC(C1CCC1)C1CCC1)N[C@@H]1CCN(c2ccc(Cl)c(F)c2)C1=O
-11.311019,ZINC001464085669,CS(=O)(=O)c1cccc(CS(=O)(=O)N[C@H](CCc2ccccc2)C(F)F)c1
-10.349912,ZINC001382273764,CCCC(=O)NC[C@H](CO)NC(=O)[C@@H](C)c1ccc(F)cc1F
-11.745128,ZINC001559412799,CC(=O)Nc1ccc(OCc2ncnn2-c2ccccc2)c(F)c1F
-12.452354,ZINC000498756175,CCS[C@@H]1CCC[C@H](NC(=O)N[C@@H](C)c2nccn2-c2ccccc2)C1
-12.34671,ZINC001354472357,CC(C)c1ccc(/C=C\CC(=O)NCCOc2cccc(F)c2)cc1
-13.841288,ZINC000154590425,CN(Cc1ccccc1)C(=O)CNC(=O)N[C@@H]1[C@H]2CCO[C@@H]2C1(C)C
-13.464211,ZINC001588885181,C=CCc1cc(CNc2cccc([C@H](C)C(=O)O)c2)cc(OC)c1O
-13.512158,ZINC000578473739,O=C(Nc1ccc(-c2ccccn2)cc1)C(=O)N1CCC[C@H]1Cc1ccccc1
-11.962417,ZINC000787829445,C[C@H](OC(=O)[C@H]1CCC[C@H](C(N)=O)C1)C(=O)c1ccc2c(c1)CCC2
-10.492271,ZINC000728207047,O=C(NCc1ccc(N2CCCC2=O)cc1)[C@H](O)[C@@H](O)c1nc2ccccc2s1
-12.954726,ZINC001478469496,CC1(C)C[C@@]1(C)CNC(=O)N[C@@H]1CCCN(Cc2ccc(F)cc2F)C1=O
-11.641935,ZINC001591476939,CC(C)Cc1ccc(C(=O)N[C@H](C)c2ccc(OCC(=O)O)cc2)s1
-13.782426,ZINC001473462391,CS(=O)(=O)N(CCN1CCC[C@H](c2cccc(C(F)(F)F)c2)C1)Cc1ccccc1
-14.564662,ZINC001312569692,C[C@]1(NC(=O)N[C@@H]2CCCN(C(=O)Cc3ccccc3)C2)CCCc2ccccc21
-10.49055,ZINC001588661082,C=CC(=O)Nc1ccc(C(=O)O[C@@H](C)C(=O)c2[nH]c(C)c(C(=O)O)c2C)cc1
-16.154203,ZINC000426034937,COc1cccc(COCCN[C@H]2CCc3c(cccc3OC)C2)c1
-11.125889,ZINC001650337813,Cc1ccc([C@H](CNC(=O)C[C@@H](N)CC(C)C)N2CCOCC2)cc1
-12.736054,ZINC000471632734,COC(=O)C[C@@H](NC(=O)Cc1coc(-c2ccccc2)n1)c1ccc2ccccc2c1
-8.12035,ZINC001694680145,CCc1nnc(N2CC[C@H](C)[C@@H](C)C2)n1CCNS(=O)(=O)c1ccc(C)s1
-11.300753,ZINC000672590081,O=C(N[C@@H]1CCN(c2cccc(OC(F)(F)F)c2)C1)C(=O)N1CC[C@@]2(CCOC2)C1
-8.254396,ZINC000510192185,CCN(CC)CC(=O)N1CCN(C(=O)C(=O)Nc2cc(C(=O)N3C[C@@H](C)C[C@H](C)C3)ccc2C)CC1
-11.409691,ZINC000841290093,Cc1noc(C)c1CNC(=O)Nc1cccc(OCCN)c1
-13.556067,ZINC000554948463,Cc1ccccc1[C@H]1CCN(C(=O)NCC[C@@H]2C[C@@H](C)O[C@@H](C)C2)C1
-13.333016,ZINC001593248480,O=C(Nc1cccc2nn[nH]c21)[C@@H]1CCN(c2ccc(-c3nn[nH]n3)cc2F)C1
-15.104484,ZINC001169220176,COC(=O)c1ccc(CN2CCO[C@@H](c3ccc(C(F)(F)F)cc3)C2)cc1Cl
-8.111471,ZINC000960511252,Cc1ncc(CC(=O)N2CCO[C@@H]3CN(C(=O)[C@H]4CC[C@@H](C(N)=O)O4)C[C@@H]32)o1
-14.46313,ZINC000526942619,O=C(CCOc1ccccc1)Nc1cccc(N2C(=O)CCCC2=O)c1
-10.953494,ZINC001745688515,CCCN1CC[C@H](Cn2c(CC)nnc2N2CC=C(c3ccc(O)cc3)CC2)C1
-8.787998,ZINC000053302794,CC(C)CNCC[C@@H]1CCOC1
-11.279421,ZINC001223301560,CC[C@@H](NC(=O)N1CCc2c1cccc2C(F)(F)F)[C@H]1CN(Cc2ccccc2)CCO1
-10.497748,ZINC001303824588,C[C@H](NS(C)(=O)=O)c1nnc(N2CC=C(c3ccc(C#N)cc3)CC2)n1CCCCCO
-10.420654,ZINC000768522756,C[C@@H](Nc1ccc(C(=O)NCCO)nn1)c1csc2ccccc21
-13.237159,ZINC000726907315,CCOc1ccc(NC(=S)NCc2cccc(NC(=O)NCc3ccncc3)c2)cc1
-13.645726000000002,ZINC000250149048,C[C@@H]1CCC[C@](CNC(=O)NC[C@@H](O)c2cccc(F)c2)(N(C)C)C1
-12.77012,ZINC001665636317,CC(C)OC1(CNC(=O)NC[C@H](C)N2CCN(c3ccccc3)CC2)CCC1
-13.342957,ZINC000594912733,CC(C)[C@H](NC(=O)Nc1cccc(Sc2ccccc2)c1)c1nnc2ccccn21
-11.96783,ZINC000124237484,Cc1cccc([C@@H](NC(=O)N[C@@H](C)c2ccccc2)c2ccccn2)c1
-13.779136,ZINC001538465677,Cc1cccc(COc2ccc(CNC(=O)CSc3ccc4c(c3)OCCO4)cc2)c1
-12.848471,ZINC001371635459,O=C(N[C@H]1C[C@@H](CNC(=O)C(F)F)C1)c1coc2ccc(F)cc12
-11.157898,ZINC000419265350,NC[C@H]1CCN(C(=O)C(=O)NCc2cccnc2Oc2cccc(F)c2)C1
-12.052464,ZINC001583294861,Cc1nc(-c2ccccc2)sc1[C@H](C)NC(=O)Cc1cc(C(F)(F)F)ccn1
-10.101349,ZINC001527772145,CC(C)(C)OC(=O)NC[C@H](C(=O)NCCOc1ccc2c(c1)CCC2)C1CCCCCC1
-14.834736,ZINC001233743084,COc1ccc([C@H](C)NC(=O)NC2Cc3ccccc3C2)cc1C
-13.800431,ZINC000921568131,O=C(NCC[C@@H]1CC[C@@H]2C[C@H]21)N[C@@H]1CCCN(CC(F)(F)F)C1=O
-8.531058999999999,ZINC000652736664,CN1CCN(C(=O)C(=O)N2CCC[C@@]3(CCNC3)C2)[C@H](Cc2ccccc2)C1
-10.526403,ZINC001208012216,C[C@H]1COCCN1c1ccc(NC(=O)N2CCC[C@@H]2c2ccccn2)cc1Cl
-10.159478,ZINC001573287524,C#Cc1ccc(C(=O)NC[C@H]2CCN(c3ccncc3-c3nn[nH]n3)C2)nc1
-14.328856,ZINC000273556946,CN(C)c1ccc(CN(C)[C@@H]2CCO[C@H](c3ccc(F)cc3)C2)cc1
-13.370414000000002,ZINC000816551646,Cc1ccc(N2CC[C@H](N[C@H](C)Cc3ccc(O)cc3)C2=O)cc1
-9.458008,ZINC001199889514,COc1cc(NC(=S)NCc2ccccc2Oc2ccc(Cl)cc2)cc(OC)c1OC
-13.368959,ZINC001301135611,C[C@H]1C(=O)N(NC(=O)c2cccc(OCc3cccc(Cl)c3)c2)C(=O)N1C
-13.06637,ZINC001633056159,CC(C)(Cc1ccc(C(F)(F)F)cc1)NC(=O)C#Cc1ccc2c(c1)OCO2
-14.429792,ZINC001670297054,Cn1ccc2ccc(NC(=O)NCCCNC(=O)c3ccccc3F)cc21
-15.334793,ZINC001461329514,Cn1cc(CC(=O)Nc2cccc(Oc3ccc(Br)cc3)c2)cn1
-13.210074,ZINC001713690436,CC(C)=CCN(CCCNC(=O)c1cc2cnccc2[nH]1)C(C)C
-12.413637,ZINC000635594543,C[C@H](NC(=O)Cn1nc(C(F)F)cc1C1CC1)c1ncc(-c2ccccc2)o1
-13.027039,ZINC001647370599,CC(=O)c1ccc(OCc2cn(CC[C@@H]3CCOC3)nn2)cc1
-7.459500999999999,ZINC001195215168,CC(C)(C)OC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1sccc1C(F)(F)F
-14.108982,ZINC000066290143,O=C(COc1ccc2c(c1)CCCC2=O)Nc1ccc(F)cc1
-10.865846,ZINC001360914017,CCc1ccccc1CNC(=O)c1c(C)n(C)c2ccc(OC)cc21
-15.668621,ZINC001678606931,COC(=O)c1ccc(OCCNC(=O)NC2([C@@H]3CCCO3)CCC2)cc1
-14.208089,ZINC000614097275,Cc1cccn2cc(-c3ccc(NC(=O)CCc4ncc(-c5ccccc5)o4)cc3)nc12
-12.925881,ZINC001063306042,COC(=O)c1cnc(NCCC2CCN(C(=O)[C@H]3C[C@H]3C)CC2)nc1
-11.106676,ZINC000558647828,O=C(Nc1cccc(CN2CCNC(=O)C2)c1)c1ccc(=O)n(-c2cccc(F)c2)c1
-11.861446,ZINC001477447974,CC(C)Cc1ccc([C@H](NC(=O)N2CC[C@H]2CO)C(C)C)cc1
-11.594765,ZINC000170937554,Cc1[nH]nc2ncc(C(=O)NCc3ccc(C#N)cc3F)cc12
-11.272197,ZINC000289055116,O=C(Nc1cccc(-c2n[nH]c(=O)[nH]2)c1)c1noc2c1CCCC2
-10.690798,ZINC001478022906,CC(C)(CCN1CCCCCC1)NC(=O)N[C@@H]1CC(=O)N([C@H]2C[C@@H]2c2ccccc2)C1
-13.083036,ZINC001610686021,O=C(O)[C@H](CNC(=O)Nc1ccc(-n2nccn2)cc1)CC1CC1
-8.420301,ZINC001026884939,CC(C)n1ncnc1CNC[C@@H]1CCN(C(=O)C2(N(C)C)CCC2)C1
-11.716311,ZINC001550730595,CC[C@H](C)N1CCC(NC(=O)NCc2ccc3c(c2)CCCN3)CC1
-11.965118,ZINC000365720513,C[C@H]1CCN(C(=O)Nc2cc3c(cc2F)CCC(=O)N3)[C@H]1c1cccc(F)c1
-12.685831,ZINC001199701362,CC(C)(CCNCc1cccc(C(N)=O)c1)c1ccccc1
-12.403527,ZINC001471115705,CCOCCN(C(=O)CNC(=O)NCc1ccc(Cl)cc1)[C@H]1CCc2ccccc21
-10.161143,ZINC001433401871,COC1(CC(=O)N[C@H](C)CNC(=O)c2nnn(C)c2C)CCC1
-8.656195,ZINC001221814849,C#CCNC(=O)CN1CC[C@@H]2CN(C(=O)c3ocnc3C(F)F)[C@@H]2C1
-10.92218,ZINC001561357260,Cn1cc([N+](=O)[O-])c(S(=O)(=O)NCc2ccc(-c3ccc(Cl)cc3)cc2F)n1
-15.729384,ZINC000609855326,CSCCCC(=O)NCc1ccc(COc2ccccc2)cc1
-10.889228999999998,ZINC000744878853,CC(C)c1ccc(Cn2[nH]ccc2=NC(=O)COC(=O)c2nccc3ccccc32)cc1
-12.083746,ZINC000522490217,O=C(Nc1cccc(C(=O)c2ccccc2)c1)C(=O)N[C@H]1C[C@H]1c1ccccc1C(F)(F)F
-11.018239,ZINC001229798973,COC(=O)Cc1ccc(O)c(O[C@H](C)c2cc(OC)ccc2OC)c1
-12.701842,ZINC000553249993,FC(F)(F)c1cc(N2CCC(N3CCc4ccccc43)CC2)ccn1
-11.787608,ZINC000833898588,Cc1cc(C(=O)N2[C@H]3CC[C@H]2CN(C(=O)O)CC3)nn1-c1cccc(Cl)c1
-10.749214,ZINC001237002124,CC(C)(C)OC(=O)N1CC[C@@H]2CN(Cc3cncc(-c4ccc(F)cc4)c3)C[C@@H]2C1
-10.376119,ZINC000363250207,CN(C(=O)NC1C[C@H]2CC[C@@H](C1)N2Cc1ccccc1)[C@@H]1CCN(C)C1=O
-12.230448,ZINC001219388159,Cc1cc(C)cc(Oc2cccc(F)c2NC(=O)NCCOC(=O)C2CC2)c1
-7.053742999999999,ZINC000916916293,CCCCc1ccc(NC(=O)[C@H](C#N)C(=O)C2CCN(C(=O)c3cc(OC)cc(OC)c3)CC2)cc1
-10.227064,ZINC000504860023,CC(C)[C@@H](CNC(=O)Nc1cccc(-c2nnc3n2CCC3)c1)N1CCc2ccccc2C1
-11.677987,ZINC000286423105,COCC[C@H](C)NC(=O)C(=O)NCc1nc2cc([N+](=O)[O-])ccc2[nH]1
-14.444036,ZINC001023313446,Cc1ccc2nc(C(=O)N3C[C@@H](O)[C@H](NC(=O)[C@H](C)C4CC4)C3)cn2c1
-13.405955,ZINC001048620394,CCNC[C@H]1CC[C@H](CNC(=O)c2cnn3ccccc23)CC1
-14.957123,ZINC001225081154,CC(C)(C)OC(=O)N1CC(CCOC2CCN(c3ccccc3)CC2)C1
-12.636678,ZINC000556886894,C[C@@H](NCCc1ccc(OCCN2C[C@H](C)[C@H](C)C2)cc1)c1ncc[nH]1
-15.797496,ZINC000831355662,O=C(O)N1CC(CC(=O)NCC(=O)N2CCN(c3ccccc3)CC2)C1
-10.369432000000002,ZINC001379156823,CCCNC(=O)CNC[C@H]1CCC[C@H]1NC(=O)c1sccc1F
-11.996167,ZINC000767002778,C[C@H](OC(=O)[C@@H](C)c1ccc(Br)cc1)C(=O)OC(C)(C)C
-12.329597,ZINC001379357888,CCCn1ncnc1CNC[C@@H](C)NC(=O)c1ccnn1C1CCC1
-13.29516,ZINC000444194734,O=S(=O)(c1cnc(-c2ccccc2)nc1)N1CC=C(c2ccccc2F)C1
-11.876825,ZINC000435098301,O=C(CCc1ccccc1)N1CCCN(C(=O)Nc2ccc(Cl)c(F)c2)CC1
-9.535044,ZINC000557783419,CC(C)(C)[C@@H]1NC(=O)CC[C@H]1NC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-]
-11.697754,ZINC000359956030,O=C(Nc1cccc(OC(F)F)c1)c1ccccc1Cn1cccn1
-13.977215,ZINC001628244899,COc1ccc(N2CCC(NC(=O)Nc3cnc(C)c(Br)c3)CC2)cc1
-11.289606,ZINC001292226690,CC[C@@H](Cn1c([C@H]2CCOC2)nnc1N(C)CC(=O)N1CCOCC1)OC
-11.819076,ZINC000500054484,CN(C)CCn1c(=O)oc2ccc(NC(=O)c3csc(-c4ccc([N+](=O)[O-])cc4)n3)cc21
-10.65274,ZINC001010313415,CC(=O)NC[C@H]1C[C@@H](C)N(C(=O)c2cc(C(F)F)[nH]n2)C1
-7.428273,ZINC001559572133,CC(C)[C@H](CCN(C)C[C@@H](O)C1(O)CCCC1)NC(=O)OC(C)(C)C
-12.711374,ZINC001116793227,COC(=O)[C@@H](CNC(=O)Nc1cc(C)nn1-c1ccc(C)cc1)c1ccc(F)cc1
-11.719421,ZINC000008614084,CCOc1ccc(NC(=O)N[C@H](CC)Cn2nnc3ccccc3c2=O)cc1
-13.268307,ZINC000478245300,C[C@H](NC(=O)N[C@@H]1CCO[C@@H](C(C)(C)C)C1)c1cccc(C(F)(F)F)c1
